,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
16109,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,5.178362573099415,3.210526315789474,0,0,0,0,1,296600.0
15962,-122.44,37.72,52.0,1507.0,282.0,929.0,281.0,3.8958,5.362989323843417,3.306049822064057,0,0,0,1,0,247700.0
8200,-118.14,33.79,44.0,2388.0,619.0,1461.0,592.0,3.1711,4.033783783783784,2.4679054054054053,0,0,0,0,1,215400.0
9754,-121.7,36.55,21.0,3905.0,583.0,1528.0,586.0,7.6245,6.663822525597269,2.6075085324232083,1,0,0,0,0,336600.0
7459,-118.18,33.92,29.0,749.0,185.0,708.0,196.0,2.4583,3.8214285714285716,3.6122448979591835,1,0,0,0,0,136900.0
15859,-122.39,37.76,52.0,1877.0,427.0,712.0,398.0,3.9722,4.71608040201005,1.7889447236180904,0,0,0,1,0,290900.0
6419,-118.01,34.15,32.0,6597.0,1579.0,3689.0,1459.0,3.2377,4.5215901302261825,2.528444139821796,0,1,0,0,0,184100.0
4369,-118.28,34.11,46.0,1156.0,203.0,514.0,213.0,4.2019,5.427230046948357,2.4131455399061035,1,0,0,0,0,352100.0
3021,-119.48,35.17,36.0,116.0,20.0,39.0,18.0,3.125,6.444444444444445,2.1666666666666665,0,1,0,0,0,37500.0
9584,-120.49,37.32,13.0,3474.0,927.0,2149.0,821.0,1.9528,4.23142509135201,2.617539585870889,0,1,0,0,0,85300.0
15786,-122.39,37.78,5.0,1405.0,515.0,725.0,392.0,3.6037,3.5841836734693877,1.8494897959183674,0,0,0,1,0,187500.0
14634,-117.2,32.8,33.0,2573.0,436.0,1084.0,443.0,4.2417,5.808126410835214,2.4469525959367946,0,0,0,0,1,294100.0
14985,-117.02,32.74,30.0,4205.0,772.0,2012.0,734.0,3.5,5.728882833787466,2.741144414168937,0,0,0,0,1,144700.0
11102,-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,5.412413793103449,3.216551724137931,1,0,0,0,0,223900.0
1047,-120.66,38.4,18.0,2144.0,420.0,985.0,381.0,3.175,5.6272965879265096,2.5853018372703414,0,1,0,0,0,118500.0
7922,-118.08,33.86,29.0,3260.0,783.0,1969.0,737.0,3.5268,4.423337856173677,2.671641791044776,1,0,0,0,0,215500.0
18276,-122.07,37.34,35.0,1172.0,184.0,512.0,175.0,7.3561,6.6971428571428575,2.9257142857142857,1,0,0,0,0,500001.0
13582,-117.29,34.12,40.0,2198.0,612.0,1517.0,531.0,1.0951,4.139359698681733,2.8568738229755177,0,1,0,0,0,65800.0
9820,-121.91,36.62,52.0,1431.0,300.0,657.0,293.0,3.2865,4.8839590443686,2.242320819112628,1,0,0,0,0,240100.0
19828,-119.39,36.55,30.0,1669.0,314.0,837.0,325.0,3.3869,5.135384615384615,2.5753846153846154,0,1,0,0,0,80400.0
4353,-118.38,34.1,39.0,3798.0,586.0,975.0,525.0,9.3092,7.234285714285714,1.8571428571428572,1,0,0,0,0,500001.0
20323,-119.12,34.23,35.0,2028.0,554.0,2252.0,521.0,2.4643,3.892514395393474,4.322456813819578,0,0,0,0,1,182000.0
10719,-117.82,33.66,15.0,2460.0,447.0,1049.0,398.0,6.4967,6.180904522613066,2.635678391959799,1,0,0,0,0,387500.0
16911,-122.37,37.56,21.0,7189.0,874.0,2440.0,846.0,11.6833,8.497635933806146,2.884160756501182,0,0,0,0,1,500001.0
794,-122.08,37.64,30.0,5267.0,1253.0,4065.0,1113.0,3.3479,4.73225516621743,3.652291105121294,0,0,0,1,0,182100.0
3745,-118.4,34.16,34.0,2638.0,580.0,1150.0,551.0,4.2989,4.787658802177859,2.087114337568058,1,0,0,0,0,364700.0
20039,-118.97,36.06,26.0,1289.0,262.0,1100.0,244.0,1.975,5.282786885245901,4.508196721311475,0,1,0,0,0,51400.0
6886,-118.1,34.06,31.0,2852.0,740.0,3100.0,725.0,2.9524,3.933793103448276,4.275862068965517,1,0,0,0,0,178800.0
16360,-121.3,38.0,23.0,3706.0,1106.0,3785.0,1019.0,1.7774,3.6368989205103044,3.7144259077526987,0,1,0,0,0,100000.0
2802,-119.03,35.42,45.0,1628.0,352.0,754.0,334.0,2.5703,4.874251497005988,2.2574850299401197,0,1,0,0,0,62400.0
16882,-122.38,37.59,31.0,3052.0,844.0,1581.0,788.0,3.0744,3.8730964467005076,2.0063451776649748,0,0,0,0,1,457700.0
9075,-118.16,34.7,33.0,2918.0,494.0,1365.0,478.0,4.8787,6.104602510460251,2.8556485355648538,0,1,0,0,0,127700.0
15184,-117.1,32.97,17.0,3167.0,861.0,2098.0,828.0,2.4459,3.82487922705314,2.533816425120773,1,0,0,0,0,85800.0
6661,-118.12,34.17,52.0,2948.0,542.0,1363.0,495.0,4.7098,5.955555555555556,2.7535353535353537,0,1,0,0,0,287900.0
17366,-120.43,34.95,43.0,2020.0,344.0,692.0,310.0,3.6815,6.516129032258065,2.232258064516129,1,0,0,0,0,181800.0
7033,-118.1,33.96,40.0,1743.0,328.0,981.0,291.0,3.6667,5.989690721649485,3.3711340206185567,1,0,0,0,0,173100.0
17886,-121.96,37.39,20.0,1032.0,229.0,658.0,238.0,4.5062,4.336134453781512,2.764705882352941,1,0,0,0,0,219300.0
2194,-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,5.183673469387755,4.285714285714286,0,1,0,0,0,55300.0
8891,-118.5,34.02,24.0,2924.0,1013.0,1492.0,943.0,2.775,3.1007423117709436,1.5821845174973488,1,0,0,0,0,291700.0
13765,-117.13,34.07,34.0,2405.0,541.0,1342.0,514.0,2.8031,4.678988326848249,2.6108949416342413,0,1,0,0,0,86900.0
3042,-119.27,35.49,39.0,2649.0,572.0,1815.0,547.0,2.3533,4.842778793418647,3.3180987202925047,0,1,0,0,0,65400.0
11193,-117.92,33.84,38.0,1316.0,263.0,671.0,278.0,3.2969,4.733812949640288,2.4136690647482015,1,0,0,0,0,220000.0
1043,-120.93,38.26,13.0,2084.0,449.0,834.0,305.0,3.2937,6.832786885245902,2.734426229508197,0,1,0,0,0,114200.0
14963,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645,6.607973421926911,2.6744186046511627,1,0,0,0,0,189100.0
9391,-122.54,37.9,48.0,2491.0,460.0,937.0,455.0,4.4375,5.474725274725275,2.059340659340659,0,0,0,1,0,370000.0
17823,-121.86,37.38,15.0,2052.0,405.0,1380.0,409.0,5.8686,5.017114914425428,3.374083129584352,1,0,0,0,0,181100.0
1676,-122.26,38.04,41.0,2512.0,539.0,1179.0,480.0,2.694,5.233333333333333,2.45625,0,0,0,1,0,123000.0
9598,-120.48,37.31,42.0,2361.0,512.0,1684.0,511.0,2.355,4.620352250489237,3.295499021526419,0,1,0,0,0,75600.0
14417,-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,6.671875,1.76875,0,0,0,0,1,212500.0
7810,-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6,4.3497267759562845,4.043715846994536,1,0,0,0,0,156400.0
1844,-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,7.601823708206687,2.4468085106382977,0,0,0,1,0,358500.0
4278,-118.31,34.09,28.0,720.0,267.0,891.0,265.0,1.8977,2.7169811320754715,3.362264150943396,1,0,0,0,0,100000.0
3835,-118.43,34.19,27.0,3440.0,739.0,1827.0,712.0,4.125,4.831460674157303,2.566011235955056,1,0,0,0,0,245500.0
1880,-119.98,38.94,25.0,1339.0,328.0,503.0,219.0,1.9018,6.114155251141552,2.2968036529680367,0,1,0,0,0,109700.0
7975,-118.2,33.87,42.0,1482.0,310.0,1052.0,317.0,3.9469,4.6750788643533125,3.3186119873817033,1,0,0,0,0,158200.0
12599,-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,5.416974169741698,2.107011070110701,0,1,0,0,0,124200.0
5025,-118.32,33.99,43.0,1257.0,232.0,735.0,232.0,3.7167,5.418103448275862,3.168103448275862,1,0,0,0,0,108900.0
13999,-116.9,34.69,10.0,337.0,102.0,108.0,50.0,0.4999,6.74,2.16,0,1,0,0,0,55000.0
1775,-122.34,37.94,31.0,1611.0,455.0,786.0,411.0,1.681,3.9197080291970803,1.9124087591240877,0,0,0,1,0,145500.0
17010,-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047,4.93351548269581,2.3615664845173043,0,0,0,0,1,438000.0
8725,-118.36,33.83,35.0,2828.0,487.0,1439.0,490.0,5.6013,5.771428571428571,2.936734693877551,1,0,0,0,0,350200.0
17544,-121.87,37.34,52.0,1170.0,215.0,604.0,207.0,2.6667,5.6521739130434785,2.917874396135266,1,0,0,0,0,325900.0
17867,-121.91,37.44,26.0,1669.0,276.0,951.0,278.0,4.7794,6.003597122302159,3.420863309352518,1,0,0,0,0,225800.0
5271,-118.52,34.04,42.0,993.0,130.0,368.0,134.0,10.8082,7.41044776119403,2.746268656716418,1,0,0,0,0,500001.0
19628,-121.04,37.3,6.0,2657.0,486.0,1409.0,392.0,3.3824,6.778061224489796,3.5943877551020407,0,1,0,0,0,115500.0
11993,-117.53,34.02,19.0,256.0,34.0,101.0,28.0,5.3269,9.142857142857142,3.607142857142857,0,1,0,0,0,375000.0
5942,-117.88,34.14,23.0,2308.0,322.0,1001.0,317.0,7.5112,7.280757097791798,3.1577287066246056,0,1,0,0,0,355500.0
2692,-115.32,32.82,34.0,591.0,139.0,327.0,89.0,3.6528,6.640449438202247,3.6741573033707864,0,1,0,0,0,100000.0
14851,-117.08,32.67,31.0,3008.0,764.0,2088.0,757.0,2.5662,3.973579920739762,2.7582562747688244,0,0,0,0,1,118200.0
11697,-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,7.329861111111111,3.3993055555555554,1,0,0,0,0,347800.0
19949,-119.37,36.21,35.0,2228.0,476.0,1567.0,449.0,1.4455,4.9621380846325165,3.489977728285078,0,1,0,0,0,54100.0
8600,-118.37,33.87,19.0,757.0,148.0,361.0,141.0,6.02,5.368794326241135,2.5602836879432624,1,0,0,0,0,304200.0
16243,-121.3,37.98,39.0,3375.0,659.0,1388.0,631.0,2.6364,5.3486529318541995,2.1996830427892236,0,1,0,0,0,93800.0
9051,-118.12,34.71,26.0,4230.0,823.0,2789.0,793.0,2.5179,5.334174022698613,3.5170239596469104,0,1,0,0,0,104000.0
17678,-121.85,37.33,19.0,735.0,158.0,597.0,134.0,4.5208,5.485074626865671,4.455223880597015,1,0,0,0,0,188100.0
17259,-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2.6019,3.829145728643216,3.158291457286432,0,0,0,0,1,250000.0
7981,-118.17,33.87,45.0,2110.0,494.0,1404.0,454.0,2.9803,4.647577092511013,3.092511013215859,1,0,0,0,0,165900.0
199,-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,3.746031746031746,3.2936507936507935,0,0,0,1,0,71300.0
4397,-118.27,34.07,38.0,1270.0,556.0,1692.0,450.0,1.87,2.8222222222222224,3.76,1,0,0,0,0,170800.0
8045,-118.17,33.85,37.0,3714.0,708.0,1956.0,694.0,4.2218,5.351585014409222,2.8184438040345823,1,0,0,0,0,200500.0
554,-122.26,37.77,52.0,1848.0,479.0,921.0,477.0,2.875,3.8742138364779874,1.930817610062893,0,0,0,1,0,234000.0
18853,-122.28,41.38,15.0,5266.0,1031.0,2147.0,885.0,2.8036,5.950282485875706,2.4259887005649716,0,1,0,0,0,110100.0
1886,-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,5.584070796460177,2.3628318584070795,0,1,0,0,0,90400.0
345,-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,6.307228915662651,3.9216867469879517,0,0,0,1,0,82100.0
6829,-118.11,34.08,45.0,1106.0,226.0,779.0,205.0,4.5446,5.3951219512195125,3.8,1,0,0,0,0,244800.0
7916,-118.08,33.87,23.0,2536.0,552.0,2012.0,556.0,4.1406,4.561151079136691,3.618705035971223,1,0,0,0,0,200800.0
12195,-117.28,33.66,15.0,4573.0,928.0,2513.0,832.0,2.6949,5.496394230769231,3.0204326923076925,1,0,0,0,0,163600.0
14529,-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,5.467116357504215,3.2647554806070826,1,0,0,0,0,184700.0
4176,-118.22,34.1,33.0,1903.0,386.0,1187.0,340.0,4.0469,5.597058823529411,3.4911764705882353,1,0,0,0,0,196600.0
2236,-119.8,36.86,7.0,6434.0,1201.0,2733.0,1045.0,3.7656,6.156937799043062,2.615311004784689,0,1,0,0,0,145000.0
2853,-118.94,35.38,26.0,4800.0,831.0,2365.0,743.0,3.7533,6.460296096904441,3.183041722745626,0,1,0,0,0,87000.0
6151,-117.96,34.09,6.0,1954.0,534.0,1584.0,496.0,3.1621,3.939516129032258,3.193548387096774,0,1,0,0,0,131000.0
5843,-118.32,34.19,37.0,589.0,119.0,375.0,122.0,3.3897,4.827868852459017,3.0737704918032787,1,0,0,0,0,222700.0
13687,-117.22,34.15,9.0,2524.0,352.0,1139.0,362.0,6.2516,6.972375690607735,3.1464088397790055,0,1,0,0,0,159300.0
580,-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,4.9801,6.327472527472527,2.7142857142857144,0,0,0,1,0,241500.0
2154,-119.8,36.78,50.0,1818.0,374.0,737.0,338.0,2.2614,5.378698224852071,2.1804733727810652,0,1,0,0,0,73000.0
9538,-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,4.522935779816514,4.513761467889908,0,1,0,0,0,73800.0
5339,-118.45,34.03,45.0,727.0,168.0,520.0,175.0,2.6528,4.154285714285714,2.9714285714285715,1,0,0,0,0,300000.0
20004,-119.19,36.14,41.0,759.0,140.0,408.0,129.0,3.9,5.883720930232558,3.1627906976744184,0,1,0,0,0,85900.0
1791,-122.37,37.93,45.0,3150.0,756.0,1798.0,749.0,1.75,4.205607476635514,2.4005340453938584,0,0,0,1,0,37900.0
3692,-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,6.74,3.96,1,0,0,0,0,152900.0
16159,-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719,4.691075514874142,2.537757437070938,0,0,0,1,0,318500.0
831,-122.02,37.6,36.0,1633.0,345.0,1382.0,338.0,3.694,4.831360946745562,4.088757396449704,0,0,0,1,0,159600.0
9773,-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,4.480300187617261,4.316135084427767,1,0,0,0,0,100500.0
20395,-118.85,34.25,17.0,5593.0,732.0,1992.0,660.0,7.2965,8.474242424242425,3.018181818181818,1,0,0,0,0,342900.0
18221,-122.08,37.4,19.0,3565.0,858.0,1639.0,744.0,4.1544,4.791666666666667,2.202956989247312,0,0,0,1,0,277000.0
13010,-121.25,38.72,15.0,6838.0,941.0,3166.0,926.0,5.2177,7.384449244060475,3.4190064794816415,0,1,0,0,0,162700.0
11250,-118.0,33.81,17.0,1530.0,404.0,883.0,344.0,2.8835,4.4476744186046515,2.566860465116279,1,0,0,0,0,196500.0
2453,-119.55,36.52,31.0,1986.0,417.0,1042.0,422.0,3.0294,4.706161137440758,2.4691943127962084,0,1,0,0,0,70200.0
16747,-122.46,37.69,35.0,1983.0,385.0,1577.0,414.0,4.0833,4.7898550724637685,3.8091787439613527,0,0,0,0,1,266700.0
15978,-122.46,37.76,52.0,1817.0,449.0,948.0,380.0,3.93,4.781578947368421,2.4947368421052634,0,0,0,1,0,390000.0
9480,-123.36,39.4,21.0,1081.0,254.0,715.0,275.0,1.5625,3.930909090909091,2.6,1,0,0,0,0,71500.0
7918,-118.09,33.87,31.0,3498.0,728.0,2098.0,697.0,3.9837,5.018651362984218,3.010043041606887,1,0,0,0,0,246000.0
360,-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,6.127579737335835,2.292682926829268,0,0,0,1,0,275400.0
5007,-118.33,34.02,46.0,2223.0,361.0,968.0,373.0,4.26,5.959785522788204,2.5951742627345844,1,0,0,0,0,182600.0
17431,-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,4.20303605313093,2.9297912713472485,0,0,0,0,1,135300.0
8182,-118.1,33.8,37.0,1814.0,329.0,850.0,328.0,5.0574,5.530487804878049,2.591463414634146,1,0,0,0,0,240800.0
289,-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,5.396694214876033,2.446280991735537,0,0,0,1,0,144000.0
14564,-117.2,32.84,34.0,3353.0,544.0,1583.0,571.0,4.55,5.87215411558669,2.772329246935201,0,0,0,0,1,187700.0
2375,-119.58,36.69,42.0,1032.0,215.0,812.0,225.0,1.9766,4.586666666666667,3.608888888888889,0,1,0,0,0,58100.0
20204,-119.2,34.25,25.0,195.0,59.0,140.0,43.0,3.8889,4.534883720930233,3.255813953488372,0,0,0,0,1,187500.0
2055,-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,4.487364620938628,3.0180505415162453,0,1,0,0,0,74200.0
18998,-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,4.577677224736048,2.4087481146304675,0,1,0,0,0,143500.0
8586,-118.39,33.9,7.0,4314.0,725.0,1699.0,718.0,8.2037,6.008356545961003,2.3662952646239552,1,0,0,0,0,500001.0
5082,-118.3,33.98,44.0,1242.0,270.0,811.0,274.0,2.9375,4.532846715328467,2.95985401459854,1,0,0,0,0,95200.0
7333,-118.18,33.97,34.0,3214.0,899.0,3086.0,808.0,2.0057,3.977722772277228,3.8193069306930694,1,0,0,0,0,189400.0
11906,-117.39,33.97,48.0,1915.0,348.0,1060.0,376.0,3.4044,5.093085106382978,2.8191489361702127,0,1,0,0,0,117900.0
5725,-118.22,34.19,36.0,959.0,204.0,446.0,210.0,3.215,4.566666666666666,2.123809523809524,1,0,0,0,0,331300.0
17067,-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833,3.156862745098039,1.8725490196078431,0,0,0,0,1,500001.0
19424,-121.02,37.71,25.0,207.0,41.0,87.0,43.0,3.6023,4.813953488372093,2.0232558139534884,0,1,0,0,0,131300.0
8887,-118.52,34.02,24.0,7418.0,1755.0,2713.0,1577.0,5.0867,4.703868103994927,1.7203551046290424,1,0,0,0,0,500001.0
12103,-117.33,33.98,52.0,1417.0,353.0,881.0,300.0,1.9531,4.723333333333334,2.9366666666666665,0,1,0,0,0,162500.0
8413,-118.35,33.94,36.0,2225.0,601.0,2755.0,610.0,2.5547,3.6475409836065573,4.516393442622951,1,0,0,0,0,150400.0
6389,-118.03,34.16,39.0,2731.0,366.0,1034.0,338.0,9.8098,8.079881656804734,3.059171597633136,0,1,0,0,0,500001.0
16824,-122.49,37.63,31.0,3109.0,621.0,1472.0,618.0,5.155,5.03074433656958,2.381877022653722,0,0,0,0,1,263900.0
6538,-118.04,34.05,34.0,1058.0,230.0,1043.0,229.0,3.0536,4.620087336244541,4.554585152838428,1,0,0,0,0,137500.0
11378,-117.95,33.69,26.0,1417.0,264.0,817.0,261.0,4.875,5.42911877394636,3.1302681992337167,1,0,0,0,0,230400.0
5386,-118.41,34.02,24.0,2610.0,756.0,1322.0,692.0,3.5022,3.7716763005780347,1.9104046242774566,1,0,0,0,0,281300.0
8948,-118.46,34.02,45.0,3803.0,970.0,1690.0,871.0,3.0476,4.366245694603903,1.9402985074626866,1,0,0,0,0,456200.0
14544,-117.25,32.96,18.0,4773.0,743.0,1970.0,716.0,6.6199,6.666201117318436,2.7513966480446927,0,0,0,0,1,406200.0
16666,-120.71,35.27,9.0,2568.0,421.0,1149.0,398.0,5.4287,6.452261306532663,2.886934673366834,0,0,0,0,1,331600.0
5575,-118.31,33.84,5.0,3559.0,869.0,2965.0,794.0,2.6491,4.482367758186398,3.734256926952141,1,0,0,0,0,216700.0
4560,-118.26,34.04,6.0,1529.0,566.0,1051.0,473.0,2.462,3.2325581395348837,2.221987315010571,1,0,0,0,0,162500.0
18418,-121.83,37.27,14.0,2855.0,380.0,1420.0,383.0,6.6712,7.454308093994778,3.7075718015665795,1,0,0,0,0,311500.0
15813,-122.42,37.76,52.0,4407.0,1192.0,2280.0,1076.0,3.3937,4.095724907063197,2.1189591078066914,0,0,0,1,0,270000.0
12573,-121.41,38.53,37.0,1058.0,224.0,588.0,231.0,2.9737,4.58008658008658,2.5454545454545454,0,1,0,0,0,72100.0
16471,-121.25,38.13,25.0,1305.0,270.0,789.0,235.0,3.2993,5.553191489361702,3.3574468085106384,0,1,0,0,0,91100.0
18751,-122.43,40.66,15.0,2532.0,458.0,1183.0,450.0,2.5417,5.626666666666667,2.628888888888889,0,1,0,0,0,92200.0
15752,-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,4.472329472329473,1.9536679536679538,0,0,0,1,0,500001.0
12288,-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545,5.2889908256880735,2.691131498470948,0,1,0,0,0,89800.0
15582,-116.74,33.33,17.0,4190.0,946.0,1802.0,673.0,2.4744,6.225854383358098,2.677563150074294,0,1,0,0,0,158200.0
10807,-117.93,33.65,35.0,2133.0,413.0,1473.0,402.0,4.4211,5.3059701492537314,3.6641791044776117,1,0,0,0,0,215200.0
12888,-121.35,38.66,24.0,3313.0,769.0,1631.0,681.0,2.5556,4.864904552129222,2.395007342143906,0,1,0,0,0,105700.0
5278,-118.47,34.06,45.0,1271.0,190.0,419.0,171.0,7.6447,7.432748538011696,2.4502923976608186,1,0,0,0,0,500001.0
12368,-116.42,33.79,12.0,7095.0,1260.0,1179.0,570.0,4.9444,12.447368421052632,2.068421052631579,0,1,0,0,0,285000.0
17587,-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,6.017291066282421,2.2247838616714697,1,0,0,0,0,310100.0
7789,-118.07,33.89,29.0,1138.0,217.0,964.0,222.0,4.537,5.126126126126126,4.342342342342342,1,0,0,0,0,185300.0
5133,-118.26,33.97,46.0,1295.0,351.0,1120.0,323.0,1.7121,4.0092879256965945,3.4674922600619196,1,0,0,0,0,98200.0
13209,-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614,4.6725888324873095,3.1548223350253806,0,1,0,0,0,107000.0
3108,-117.68,35.61,9.0,4241.0,832.0,1929.0,742.0,3.5988,5.715633423180593,2.5997304582210243,0,1,0,0,0,84500.0
7307,-118.2,33.99,30.0,1474.0,459.0,1844.0,464.0,2.551,3.1767241379310347,3.9741379310344827,1,0,0,0,0,160000.0
14217,-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646,5.316981132075472,3.5748427672955976,0,0,0,0,1,137800.0
863,-122.0,37.58,6.0,4405.0,717.0,2071.0,688.0,5.8151,6.402616279069767,3.010174418604651,1,0,0,0,0,295600.0
3254,-120.14,36.0,33.0,1726.0,420.0,1371.0,388.0,2.0335,4.448453608247423,3.533505154639175,0,1,0,0,0,43900.0
18156,-122.06,37.36,35.0,2693.0,493.0,1343.0,455.0,6.0777,5.918681318681319,2.951648351648352,1,0,0,0,0,327500.0
20582,-122.16,38.9,33.0,1221.0,236.0,488.0,199.0,3.7574,6.135678391959799,2.4522613065326633,0,1,0,0,0,92700.0
10137,-117.89,33.91,33.0,1264.0,224.0,527.0,227.0,3.7321,5.568281938325991,2.3215859030837005,1,0,0,0,0,216500.0
1508,-122.05,37.92,14.0,12713.0,2558.0,4741.0,2412.0,4.7094,5.2707296849087895,1.9655887230514095,0,0,0,1,0,234700.0
2872,-118.95,35.37,37.0,1475.0,327.0,946.0,295.0,1.6728,5.0,3.2067796610169492,0,1,0,0,0,55400.0
4913,-118.27,34.01,43.0,1235.0,385.0,1745.0,372.0,2.0817,3.3198924731182795,4.690860215053763,1,0,0,0,0,113300.0
16176,-122.4,37.75,26.0,54.0,9.0,23.0,9.0,6.1359,6.0,2.5555555555555554,0,0,0,1,0,225000.0
7814,-118.11,33.9,26.0,4173.0,893.0,2471.0,863.0,3.5052,4.835457705677868,2.8632676709154112,1,0,0,0,0,196000.0
8973,-118.41,34.0,37.0,1426.0,259.0,689.0,261.0,5.5284,5.46360153256705,2.6398467432950192,1,0,0,0,0,331000.0
16350,-121.35,38.02,15.0,3583.0,644.0,2183.0,643.0,3.428,5.572317262830482,3.3950233281493003,0,1,0,0,0,140700.0
6011,-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,3.685279187817259,4.025380710659898,0,1,0,0,0,108000.0
7499,-118.25,33.92,44.0,1737.0,363.0,1184.0,343.0,2.5363,5.0641399416909625,3.4518950437317786,1,0,0,0,0,95900.0
4124,-118.22,34.13,35.0,2983.0,526.0,1614.0,543.0,5.7794,5.4935543278084715,2.972375690607735,1,0,0,0,0,272400.0
3438,-118.42,34.26,37.0,1789.0,424.0,2279.0,411.0,3.9,4.35279805352798,5.545012165450122,1,0,0,0,0,138600.0
15938,-122.4,37.72,37.0,971.0,248.0,647.0,208.0,2.1187,4.668269230769231,3.110576923076923,0,0,0,1,0,239300.0
18461,-121.76,37.26,17.0,250.0,52.0,141.0,51.0,4.6458,4.901960784313726,2.764705882352941,1,0,0,0,0,500001.0
16333,-121.33,38.03,19.0,1708.0,291.0,906.0,288.0,4.918,5.930555555555555,3.1458333333333335,0,1,0,0,0,130600.0
4216,-118.27,34.11,36.0,1832.0,539.0,934.0,486.0,3.0521,3.769547325102881,1.9218106995884774,1,0,0,0,0,276600.0
7488,-118.22,33.92,43.0,1195.0,256.0,1251.0,262.0,3.4539,4.561068702290076,4.7748091603053435,1,0,0,0,0,125000.0
18489,-121.59,37.01,16.0,6637.0,1171.0,3575.0,1162.0,4.3227,5.711703958691911,3.076592082616179,0,1,0,0,0,251500.0
7103,-118.0,33.89,34.0,1932.0,315.0,1053.0,316.0,5.1377,6.113924050632911,3.3322784810126582,1,0,0,0,0,213300.0
5375,-118.39,34.04,41.0,101.0,23.0,85.0,30.0,4.125,3.3666666666666667,2.8333333333333335,1,0,0,0,0,237500.0
17001,-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,6.673622704507513,2.9081803005008346,0,0,0,1,0,404000.0
5613,-118.25,33.79,34.0,1349.0,371.0,1716.0,380.0,2.7143,3.55,4.515789473684211,0,0,0,0,1,138100.0
2734,-115.56,32.78,34.0,2856.0,555.0,1627.0,522.0,3.2083,5.471264367816092,3.1168582375478926,0,1,0,0,0,76200.0
11526,-118.09,33.77,26.0,1388.0,409.0,515.0,392.0,1.8015,3.5408163265306123,1.3137755102040816,1,0,0,0,0,62000.0
674,-122.16,37.68,16.0,1687.0,348.0,568.0,352.0,2.3869,4.792613636363637,1.6136363636363635,0,0,0,1,0,83300.0
1711,-122.3,37.98,25.0,3807.0,806.0,1821.0,792.0,3.6518,4.806818181818182,2.2992424242424243,0,0,0,1,0,164300.0
10665,-117.87,33.61,25.0,2267.0,359.0,866.0,348.0,7.79,6.514367816091954,2.4885057471264367,1,0,0,0,0,500001.0
14364,-117.23,32.73,44.0,1168.0,263.0,509.0,256.0,2.7273,4.5625,1.98828125,0,0,0,0,1,269700.0
7664,-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,4.240641711229946,3.213903743315508,0,0,0,0,1,176100.0
4789,-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,4.875739644970414,3.3136094674556213,1,0,0,0,0,114200.0
9393,-122.55,37.92,52.0,2303.0,350.0,859.0,359.0,6.1085,6.415041782729805,2.3927576601671308,0,0,0,1,0,500001.0
19113,-122.63,38.22,17.0,2652.0,342.0,1199.0,350.0,5.565,7.577142857142857,3.4257142857142857,1,0,0,0,0,267100.0
2899,-119.01,35.37,35.0,120.0,35.0,477.0,41.0,1.9125,2.926829268292683,11.634146341463415,0,1,0,0,0,47500.0
